	Gene	Chrom	Start-End	nSNPS	TopSNP P-Value	TopSNP Position	Binarized Heat	Negative Log	Size Adjusted Heat	HumanGene	
21133	Spib	chr1	"100531537-100536625	100531537-100537316	100531537-100537317	100531537-100537318	100531537-100537318	100531537-100537396	100531537-100537397	100531541-100537377"	36.0	1.86E-01	100546083.0	0.0	0.7313986292603367	0.6908976100696078	AC020909.1	
10176	LOC103691587	chr2	"173834293-173885280	173834293-173885280"	129.0	1.86E-01	173886364.0	0.0	0.7312676189544133	0.6454611525935898		
10177	LOC103691588	chr2	173893930-173911517	4.0	1.86E-01	173886364.0	0.0	0.7312676189544133	0.6789932273045425		
6567	LOC100361706	chr11	86094821-86096399	21.0	1.86E-01	86091085.0	0.0	0.7310501355450518	0.6948480488067867		
643	Anp32b	chr5	"62070708-62094633	62071345-62094633"	62.0	1.86E-01	62065466.0	0.0	0.7309940284692424	0.6723565742589519	ANP32B	
1627	Cbwd1	chr1	"242819382-242861792	242819382-242861792	242819382-242861792	242820142-242861717"	171.0	1.86E-01	242812330.0	0.0	0.7309098814442133	0.6537143313946427	CBWD1	
4482	Foxd4	chr1	242808885-242810186	60.0	1.86E-01	242812330.0	0.0	0.7309098814442133	0.6949858900560959	FOXD4	
17124	Olr562	chr3	75465398-75466355	18.0	1.86E-01	75461455.0	0.0	0.7308304242215767	0.6952517931238957		
21346	Stk32b	chr14	"77837072-78097584	77900595-78098731	77919261-78098731"	659.0	1.86E-01	78016503.0	0.0	0.7307463088867617	0.4334347753551073	STK32B	
12132	LOC108350536	chr3	173104296-173106138	21.0	1.86E-01	173094370.0	0.0	0.7306154951840317	0.6941483645019435		
3282	Dnah11	chr6	145784892-146099212	564.0	1.86E-01	145946187.0	0.0	0.7303936691605211	0.3802128965164877	DNAH11	
22376	Tppp3	chr19	"37424322-37427989	37424322-37428075"	24.0	1.86E-01	37436014.0	0.0	0.7303796628991103	0.6919939754873026	TPPP3	
14072	LOC691764	chr7	"21152884-21180063	21168280-21180063"	4.0	1.86E-01	21178189.0	0.0	0.7303563201338467	0.6684519985250699		
5130	Grip2	chr4	"123585183-123636040	123585184-123625807	123586230-123636040	123598606-123636040"	43.0	1.86E-01	123582872.0	0.0	0.7302512932135905	0.6445753409160135	GRIP2	
16504	Olr1148	chr8	19548487-19549426	29.0	1.86E-01	19543330.0	0.0	0.730174289611348	0.694613729691655		
8840	LOC102553011	chr18	"16016716-16097963	16073443-16097963"	38.0	1.86E-01	16012862.0	0.0	0.7299317008705601	0.613745576403347		
19022	RGD1562196	chr2	198086855-198087288	50.0	1.86E-01	198079159.0	0.0	0.7298850647206612	0.6948325056932956		
19119	RGD1564405	chr5	3675823-3678481	34.0	1.86E-01	3687454.0	0.0	0.7298407650164007	0.6925544075988594		
5146	Grpcb	chr4	167419910-167485225	76.0	1.86E-01	167478855.0	0.0	0.7298104572958187	0.6296193332565965		
17338	Oprm1	chr1	"43454802-43528437	43454802-43528437	43454802-43528437	43454802-43528437	43454802-43528437	43454802-43528437	43454802-43528437	43475235-43518871	43475419-43508870	43475419-43517148	43475419-43528437	43475419-43703276	43475419-43703276	43475419-43704948	43475525-43508632"	469.0	1.86E-01	43502396.0	0.0	0.7297941386299841	0.44404113133028167	OPRM1	
4760	Gemin2	chr6	80108750-80122382	69.0	1.86E-01	80129496.0	0.0	0.7297498481990903	0.6814460959349025	GEMIN2	
10705	LOC103693094	chr8	56632725-56639198	39.0	1.86E-01	56644806.0	0.0	0.7297335318104478	0.6886170886137961		
7802	LOC102549085	chr11	"73621465-73635318	73621465-73635436"	114.0	1.86E-01	73637823.0	0.0	0.7293887001516843	0.6807446073687238		
19541	Reln	chr4	"9347532-9768152	9347532-9774257	9347606-9774115"	415.0	1.87E-01	9740596.0	0.0	0.7293095207276699	0.2662792613206244	RELN	
1230	Bend6	chr9	"38297252-38351024	38297386-38351312"	145.0	1.87E-01	38335689.0	0.0	0.7292769216308316	0.6403853036057341	BEND6	
6700	LOC100909582	chr13	"43494329-43521159	43494329-43606429	43494329-43606429	43494329-43606429	43494329-43606429"	2.0	1.87E-01	43588477.0	0.0	0.7291814669210799	0.5820203394282077		
4483	Foxe1	chr5	61954548-61957357	56.0	1.87E-01	61956784.0	0.0	0.7291209455350929	0.6916829910133193	FOXE1	
1051	Atp6v0e1	chr10	16769856-16792930	46.0	1.87E-01	16779128.0	0.0	0.728869639248368	0.6710865501751739	ATP6V0E1	
11914	LOC108350078	chr2	206835110-206842321	39.0	1.87E-01	206834794.0	0.0	0.7287696225769917	0.6869122610828347		
2189	Chmp1b	chr18	62923619-62926150	30.0	1.87E-01	62919568.0	0.0	0.7287138093325833	0.6915549541152903	CHMP1B	
15616	Muc3	chr12	22535662-22584775	250.0	1.87E-01	22542261.0	0.0	0.7286556781626701	0.6447306222212577		
14360	Lrrc14	chr7	"117773218-117779555	117773528-117779555	117773529-117779555	117773533-117779555	117773947-117779506	117776567-117779555"	15.0	1.87E-01	117766544.0	0.0	0.7285882557521278	0.6876083503447186	LRRC14	
14367	Lrrc24	chr7	"117779732-117784605	117779732-117784612	117779732-117786872"	14.0	1.87E-01	117770808.0	0.0	0.7285882557521278	0.6868021750155897	LRRC24	
13926	LOC688452	chr1	"59700577-59716513	59700577-59719359	59700578-59716513	59703353-59716513	59703353-59716513	59703353-59716513	59704997-59715763"	56.0	1.87E-01	59708935.0	0.0	0.7285812816173713	0.675107164539968		
14953	Mir125a	chr1	59704826-59704911	24.0	1.87E-01	59708935.0	0.0	0.7285812816173713	0.6938780986977726	MIR125A	
15147	Mir3596c	chr1	59704371-59704488	28.0	1.87E-01	59708935.0	0.0	0.7285812816173713	0.6938459721591272		
15250	Mir99b	chr1	59704215-59704285	28.0	1.87E-01	59708935.0	0.0	0.7285812816173713	0.6938931580127625	MIR99B	
15256	Mirlet7e	chr1	59704380-59704473	28.0	1.87E-01	59708935.0	0.0	0.7285812816173713	0.6938700670631113		
14380	Lrrc3c	chr10	"86554760-86565800	86555103-86565800	86564018-86565800"	22.0	1.87E-01	86573135.0	0.0	0.7284836554883686	0.6827821528544438	LRRC3C	
23111	Vom1r79	chr4	87981868-87982729	34.0	1.87E-01	87981242.0	0.0	0.7284673866002568	0.6929851351185112		
20202	Sec24b	chr2	"230286885-230356886	230286885-230356886	230286885-230356887	230286885-230356887	230286885-230356887	230286891-230356834"	172.0	1.87E-01	230365427.0	0.0	0.7283860513000524	0.6234893933036376	SEC24B	
12443	LOC108351167	chr6	"8864197-8884465	8866389-8884465	8868554-8884464	8868554-8884465	8868554-8884469	8868554-8884481"	21.0	1.87E-01	8884893.0	0.0	0.7283790804116221	0.6733970239265585		
20495	Six3	chr6	8886729-8891094	11.0	1.87E-01	8884893.0	0.0	0.7283790804116221	0.6893789729482247	SIX3	
3270	Dmrta2	chr5	"129754294-129760042	129754294-129760045"	57.0	1.87E-01	129753515.0	0.0	0.728374433214829	0.6879828450463603	DMRTA2	
7594	LOC102548251	chr5	129748321-129754217	52.0	1.87E-01	129753515.0	0.0	0.728374433214829	0.687837271668124		
10302	LOC103691915	chr3	142879165-142921954	131.0	1.87E-01	142895713.0	0.0	0.7283674625128773	0.6507914137712274		
20859	Sln	chr8	58431406-58435654	90.0	1.87E-01	58439862.0	0.0	0.7281003365846093	0.6892176917781334	SLN	
14554	Maf	chr19	"48179825-48200995	48193021-48200993	48194803-48196748"	47.0	1.87E-01	48185409.0	0.0	0.7279238913170862	0.6720523312932829	MAF	
2769	Csta	chr11	67555791-67566980	10.0	1.87E-01	67568754.0	0.0	0.7279099644801846	0.6820588726506931	CSTA	
1821	Ccr7	chr10	87057334-87067444	34.0	1.87E-01	87056376.0	0.0	0.7276639973060433	0.6828961722014955	CCR7	
12038	LOC108350374	chr3	"40983011-41019952	41008922-41019952	41008922-41019952	41008922-41019952"	66.0	1.87E-01	40973791.0	0.0	0.7276222431282209	0.6559173193239856		
3095	Def6	chr20	7788119-7809011	73.0	1.87E-01	7804986.0	0.0	0.7275248323218401	0.6719323716025172	DEF6	
16464	Olr1082	chr7	13553009-13553963	1.0	1.87E-01	13545794.0	0.0	0.7274993235778983	0.6919237043432149		
3213	Dicer1	chr6	"128388083-128432219	128388083-128451498	128388083-128451498	128388083-128451498	128388083-128451498	128388083-128453234	128388083-128453234	128388083-128453234	128388083-128453234"	83.0	1.87E-01	128399286.0	0.0	0.7274645413414805	0.6274380658128149	DICER1	
8780	LOC102552779	chr19	"34030955-34041051	34032166-34041051	34033328-34041051	34033358-34041051"	58.0	1.87E-01	34043879.0	0.0	0.7274529478816864	0.682699178137796		
10642	LOC103692930	chr7	104541408-104542482	15.0	1.87E-01	104535757.0	0.0	0.7273741205616034	0.6916780268070006		
18890	RGD1359449	chr7	"104500563-104511043	104500563-104511043	104500563-104511043	104500563-104511043	104500563-104511043	104500565-104511236	104500745-104511043	104500750-104511236"	21.0	1.87E-01	104519641.0	0.0	0.7273741205616034	0.6820410691677661		
23101	Vom1r68	chr4	87440995-87441907	23.0	1.87E-01	87450407.0	0.0	0.7273068967989083	0.6917734436461971		
3269	Dmrt3	chr1	243589606-243602926	8.0	1.87E-01	243612650.0	0.0	0.7272026046599167	0.6792120861475199	DMRT3	
19435	Rbbp5	chr13	"49250300-49277152	49250509-49277145	49250510-49277145"	39.0	1.87E-01	49240742.0	0.0	0.7271608948158743	0.6655848662738786	RBBP5	
15344	Mob3b	chr5	"50437443-50638136	50438575-50638136	50469678-50556897"	154.0	1.87E-01	50540726.0	0.0	0.727052004660415	0.4909475509739081	MOB3B	
6226	Kif5a	chr7	70515831-70552897	34.0	1.87E-01	70540049.0	0.0	0.7270172582294726	0.6551868401336542	KIF5A	
14534	MGC94207	chr7	117786205-117788550	7.0	1.88E-01	117778437.0	0.0	0.726748646331276	0.6897765266198583	C8orf82	
11090	LOC103694319	chr19	33542805-33641992	250.0	1.88E-01	33533513.0	0.0	0.7265357273786537	0.5923386621834621		
1942	Cdc73	chr13	60403770-60496511	117.0	1.88E-01	60506435.0	0.0	0.7264894544595429	0.5987638788926986	CDC73	
1754	Ccdc9	chr1	78212932-78225641	20.0	1.88E-01	78210680.0	0.0	0.726452439673711	0.6790753372585714	CCDC9	
5824	Inafm1	chr1	78210865-78212350	20.0	1.88E-01	78210680.0	0.0	0.726452439673711	0.6903437206883836	INAFM1	
23026	Vdr	chr7	139344451-139394138	87.0	1.88E-01	139359973.0	0.0	0.7262396658554839	0.6417383401271228	VDR	
1965	Cdh4	chr3	175220519-175283144	25.0	1.88E-01	175229103.0	0.0	0.7262026723520306	0.6287121854676725	CDH4	
22102	Tmem202	chr8	64299645-64305330	47.0	1.88E-01	64297880.0	0.0	0.7258721827760821	0.6855468555935691	TMEM202	
5144	Grn	chr10	"90377102-90383207	90377102-90383207	90377172-90383103"	24.0	1.88E-01	90373079.0	0.0	0.7257913320150072	0.6850443440127756	GRN	
15493	Mrps31	chr16	"74467873-74496553	74467957-74504834"	69.0	1.88E-01	74491573.0	0.0	0.725761305565469	0.6540363026745803	MRPS31	
22947	Usp29	chr1	"69988672-70042015	69991867-70017376	69991867-70017376"	176.0	1.88E-01	70042217.0	0.0	0.72563198458704	0.6374602018184621	USP29	
811	Arhgef15	chr10	"55532096-55543740	55532096-55543741	55532128-55544429	55533724-55543744	55534833-55543744	55534833-55545675	55534833-55545675	55535062-55543744	55535108-55543744	55535118-55543745	55535276-55543744"	3.0	1.88E-01	55555174.0	0.0	0.7256181310516181	0.6773675883670616	ARHGEF15	
19373	Rangrf	chr10	55559048-55560420	7.0	1.88E-01	55555174.0	0.0	0.7256181310516181	0.6896228589058817	RANGRF	
20633	Slc25a35	chr10	"55554910-55559081	55554928-55559081	55555088-55559083"	7.0	1.88E-01	55555174.0	0.0	0.7256181310516181	0.686810782820092	SLC25A35	
19702	Rnaseh1	chr6	"47916187-47925582	47916187-47925582"	71.0	1.88E-01	47930732.0	0.0	0.7256135133046787	0.6815635155479853	RNASEH1	
8770	LOC102552752	chr11	"80714098-80742461	80714098-80742461	80714098-80742461	80714098-80742461	80714098-80742461	80714098-80742461"	4.0	1.88E-01	80749646.0	0.0	0.7254634632513675	0.6623704597127174		
15880	Ndc1	chr5	"126976635-127022941	126976639-127020915"	183.0	1.88E-01	126996187.0	0.0	0.7253319235478313	0.6442249674182046	NDC1	
10678	LOC103693032	chr8	28151502-28153809	13.0	1.88E-01	28163345.0	0.0	0.7252996216440261	0.6883656521972497		
4840	Gjd3	chr10	86888981-86891915	38.0	1.88E-01	86897166.0	0.0	0.7252973144571144	0.6877338656437582	GJD3	
112	Acad8	chr8	28023400-28044967	34.0	1.88E-01	28048355.0	0.0	0.7252488663631025	0.6689787364692319	ACAD8	
21894	Thyn1	chr8	28045092-28053974	52.0	1.88E-01	28048355.0	0.0	0.7252488663631025	0.681713897179065	THYN1	
7282	LOC102547184	chr7	81592720-81605262	89.0	1.88E-01	81584428.0	0.0	0.7251935037299563	0.6779840616883717		
9724	LOC102556609	chr4	160775845-160789387	103.0	1.88E-01	160789529.0	0.0	0.725124310361618	0.6769109139873697		
9081	LOC102553940	chr8	121330732-121365598	180.0	1.88E-01	121362829.0	0.0	0.7251127792052767	0.6554910606413176		
20907	Smim15	chr2	"39314713-39319874	39314713-39319874"	59.0	1.88E-01	39329534.0	0.0	0.7251081668284662	0.6853089117162687	SMIM15	
14703	Mbd4	chr4	"147744672-147756461	147744672-147756462"	53.0	1.88E-01	147765697.0	0.0	0.7250459045354803	0.6785914361520584	MBD4	
19388	Rara	chr10	"86838818-86884224	86848660-86884224	86848660-86884224	86851012-86884224	86853876-86884224	86870529-86883434"	75.0	1.88E-01	86887651.0	0.0	0.7250366812511824	0.6448332840209527	RARA	
3203	Dhx36	chr2	"152785843-152824547	152785957-152824549	152791524-152824549"	6.0	1.88E-01	152833525.0	0.0	0.7250228466919972	0.6515459434906112	DHX36	
8074	LOC102550111	chr10	"90529186-90541745	90529186-90541745	90532411-90541745"	17.0	1.88E-01	90520581.0	0.0	0.7247278143660562	0.6775013051008161		
6519	LOC100360575	chr13	"27612904-27623862	27612904-27623862	27614308-27623862"	1.0	1.89E-01	27607289.0	0.0	0.7244237720536989	0.6788045936750526		
16480	Olr1107	chr7	"140030437-140037848	140032131-140033058"	71.0	1.89E-01	140031833.0	0.0	0.7242879431552092	0.6822297907945194		
5335	Hebp1	chr4	"168903585-168933102	168920328-168933091"	169.0	1.89E-01	168939142.0	0.0	0.72425802046438	0.6600064536258368	HEBP1	
2952	Cyth1	chr10	"107197982-107236534	107197982-107281285	107199694-107281235"	73.0	1.89E-01	107259752.0	0.0	0.7242488138973429	0.6059985593221742	CYTH1	
10026	LOC103691165	chr1	137420224-137426137	21.0	1.89E-01	137433188.0	0.0	0.7242327028746386	0.6836784741042785		
3750	Eml3	chr1	"225128996-225140472	225129006-225140472	225129007-225140472"	22.0	1.89E-01	225146594.0	0.0	0.7238807111630007	0.6777414844400349	EML3	
15559	Mta2	chr1	225140862-225149584	27.0	1.89E-01	225146594.0	0.0	0.7238807111630007	0.6805063746721896	MTA2	
19814	Rpf1	chr2	252368315-252382838	25.0	1.89E-01	252392171.0	0.0	0.7238807111630007	0.67468243558841	RPF1	
22704	Tut1	chr1	225151461-225162445	32.0	1.89E-01	225146594.0	0.0	0.7238807111630007	0.6782354299717053	TUT1	
15944	Nectin4	chr13	"89755664-89774183	89755696-89774185	89755696-89774185	89764757-89774185	89764758-89774185	89764758-89774185	89764758-89774185"	20.0	1.89E-01	89776438.0	0.0	0.7238738122156967	0.6706617272191184	NECTIN4	
1716	Ccdc42	chr10	55169311-55179489	38.0	1.89E-01	55182639.0	0.0	0.7237979310275848	0.6789618370284158	CCDC42	
12488	LOC108351236	chr6	75898276-75925689	109.0	1.89E-01	75902198.0	0.0	0.7235519831720134	0.6614127362493936		
2032	Cecr6	chr4	"153018162-153029673	153025182-153029673"	44.0	1.89E-01	153020407.0	0.0	0.7235129201638663	0.6773385550392574		
5758	Il17ra	chr4	152995864-153018394	25.0	1.89E-01	153020407.0	0.0	0.7235129201638663	0.6662759822476412	IL17RA	
14704	Mbd5	chr3	"33364811-33491394	33364811-33503550	33364811-33504144	33364811-33504144	33364811-33504144	33364811-33504144	33364811-33504144"	232.0	1.89E-01	33359025.0	0.0	0.7233153611273595	0.5488135452930694	MBD5	
4675	Ganab	chr1	"225096557-225116159	225096557-225116384	225096597-225116378"	43.0	1.89E-01	225100182.0	0.0	0.7232418737232463	0.6687186243682097	GANAB	
5871	Ints5	chr1	225091611-225096390	34.0	1.89E-01	225100182.0	0.0	0.7232418737232463	0.6838261291661265	INTS5	
8452	LOC102551607	chr1	225091228-225092429	28.0	1.89E-01	225100182.0	0.0	0.7232418737232463	0.6874182777683955		
21669	Tbca	chr2	"24449497-24499744	24449536-24505351"	59.0	1.89E-01	24487635.0	0.0	0.7230972317255099	0.6324045196276145	TBCA	
23586	Zfp24	chr18	"15910174-15921595	15910174-15921756	15914464-15921681	15915049-15921757"	22.0	1.89E-01	15922296.0	0.0	0.7230605049194074	0.6768138550828466	ZNF24	
11162	LOC108348038	chr7	5655644-5658405	5.0	1.89E-01	5663568.0	0.0	0.7230214860907254	0.6856317213769196		
3979	Faap20	chr5	"172648170-172655573	172648949-172655576"	49.0	1.89E-01	172638375.0	0.0	0.7229687014899951	0.6809155689009687	FAAP20	
18301	Ppp2r3c	chr6	"76056584-76079455	76056584-76079755	76056589-76079664"	69.0	1.89E-01	76079016.0	0.0	0.7229365748737927	0.6650561022303303	PPP2R3C	
18214	Ppargc1a	chr14	"63095290-63190688	63095618-63190688	63095826-63186819	63096041-63190688"	56.0	1.89E-01	63198483.0	0.0	0.722920512456851	0.5925274302281203	PPARGC1A	
14435	Lsg1	chr11	73693861-73723457	59.0	1.89E-01	73717457.0	0.0	0.7229159233039804	0.6585850440731567	LSG1	
17202	Olr725	chr3	78835928-78836861	24.0	1.89E-01	78839491.0	0.0	0.7227484524030822	0.687193916209385	OR4C5	
19033	RGD1562415	chr11	73930683-73931165	21.0	1.89E-01	73920690.0	0.0	0.7226750608554798	0.6875733080658137		
21561	Taf11	chr20	"7476647-7483658	7476647-7483919	7476647-7484357	7476647-7484417	7476650-7482747"	72.0	1.89E-01	7487342.0	0.0	0.722608560476634	0.6801899885105183	TAF11	
7913	LOC102549491	chr7	141569578-141591682	2.0	1.89E-01	141574535.0	0.0	0.722587924498302	0.6657786711277913		
824	Arhgef4	chr9	"41160561-41302437	41160561-41305015	41283133-41305015	41292747-41305015"	287.0	1.89E-01	41273844.0	0.0	0.7225810460567503	0.5429379800848917	ARHGEF4	
15444	Mrpl18	chr1	"48033530-48038410	48033767-48038726"	89.0	1.89E-01	48026157.0	0.0	0.7224274559073932	0.6825930623935528	MRPL18	
756	Arcn1	chr8	49051256-49075861	1.0	1.90E-01	49047823.0	0.0	0.7222670465865396	0.6629469034300381	ARCN1	
5693	Ift46	chr8	"49075977-49097689	49081079-49097687	49081299-49097689	49081429-49097689"	1.0	1.90E-01	49095246.0	0.0	0.7222670465865396	0.6658513433144329	IFT46	
17840	Phldb1	chr8	"48997188-49038169	48997193-49045174	48997193-49045175	48997193-49045175	48997193-49045175	48997193-49045175	48997193-49045175	48997193-49045175	48997193-49045175	48997193-49045175	48997193-49045175	48997193-49045175	48997193-49045175	48997193-49045175	48997193-49045175	49008812-49045176"	1.0	1.90E-01	49047823.0	0.0	0.7222670465865396	0.6394714392693737	PHLDB1	
22139	Tmem25	chr8	"49100758-49106177	49101646-49106168	49101646-49106254	49101646-49106258"	1.0	1.90E-01	49095246.0	0.0	0.7222670465865396	0.6821274509555693	TMEM25	
19109	RGD1564225	chr16	12712699-12715222	44.0	1.90E-01	12723242.0	0.0	0.7221777013729208	0.685026877790289		
14695	Mb	chr7	118101632-118108864	20.0	1.90E-01	118108429.0	0.0	0.7220998256679249	0.6802213811327817	MB	
2694	Crtam	chr8	"45152583-45215977	45152608-45216082"	161.0	1.90E-01	45225755.0	0.0	0.7219532739772296	0.6235853310061239	CRTAM	
5545	Hsd11b2	chr19	"37476082-37481326	37477240-37481310"	10.0	1.90E-01	37479307.0	0.0	0.7219372478859425	0.6820546645641341	HSD11B2	
20678	Slc2a6	chr3	"5567728-5575042	5567728-5575144	5567728-5575144	5568320-5575136"	62.0	1.90E-01	5585073.0	0.0	0.7218845948923075	0.6798214227599546	SLC2A6	
1113	B3gat3	chr1	225120060-225126579	21.0	1.90E-01	225124902.0	0.0	0.7218594152821726	0.6806967901862184	B3GAT3	
19797	Rom1	chr1	225126731-225128740	12.0	1.90E-01	225124902.0	0.0	0.7218594152821726	0.6852246242265299	ROM1	
23614	Zfp35	chr18	15883181-15898803	24.0	1.90E-01	15887813.0	0.0	0.7218227930005525	0.671521171614365		
12674	LOC108351544	chr7	138110962-138113138	37.0	1.90E-01	138109694.0	0.0	0.7218159266665399	0.6850134752373425		
5576	Hspb11	chr5	"126856127-126882913	126856139-126882913	126856440-126882913	126856687-126882913	126856704-126882909	126862383-126882913	126862383-126882913	126863222-126882913"	48.0	1.90E-01	126869678.0	0.0	0.7217587114377774	0.6602489438817374	HSPB11	
18575	Psmd7	chr19	39639431-39646718	32.0	1.90E-01	39644197.0	0.0	0.7217587114377774	0.6798250494143381	PSMD7	
1300	Bod1l1	chr14	73738136-73792935	36.0	1.90E-01	73789217.0	0.0	0.7216717587237045	0.632038218446769	BOD1L1	
11474	LOC108348901	chr19	"17919301-17946311	17942539-17946311"	115.0	1.90E-01	17932291.0	0.0	0.7216671827472863	0.6599325294207297		
11475	LOC108348902	chr19	17922332-17928964	51.0	1.90E-01	17932291.0	0.0	0.7216671827472863	0.6803911108117413		
21475	Swi5	chr3	11307980-11317049	14.0	1.90E-01	11314213.0	0.0	0.7216305766715816	0.6779078680273363	SWI5	
12248	LOC108350777	chr4	167311545-167317870	6.0	1.90E-01	167322679.0	0.0	0.7215779608427754	0.6806101028873579		
2995	Dbx1	chr1	104969217-104973648	25.0	1.90E-01	104975108.0	0.0	0.7215550863835947	0.6824887179342414	DBX1	
6895	LOC100911379	chr2	208397208-208405367	1.0	1.90E-01	208390937.0	0.0	0.7215299258699696	0.6787208156684477		
10688	LOC103693066	chr14	70098055-70107785	16.0	1.90E-01	70088314.0	0.0	0.7214132916216345	0.6770269691634987		
14108	Lap3	chr14	70102812-70121797	18.0	1.90E-01	70094785.0	0.0	0.7214132916216345	0.6677353718147003	LAP3	
7302	LOC102547251	chr7	81607038-81612833	58.0	1.90E-01	81611107.0	0.0	0.7213218356926631	0.6808860735335571		
