"HsOrtho"	"MsOrtho"	"Homology_Score"
"LCMT2"	"Lcmt2"	73.31907
"LCN10"	"Lcn10"	78.8307
"LCN12"	"Lcn12"	78.8307
"LCN15"	"Lcn15"	77.56612
"LCN15"	"Lcn15"	77.56612
"LCN2"	"Lcn2"	78.81091
"LCN6"	"Lcn6"	81.29203
"LCN8"	"Lcn8"	80.51429
"LCN9"	"Lcn9"	80.16247
"LCOR"	"Lcor"	73.09499
"LCORL"	"Lcorl"	73.23354
"LCP2"	"Lcp2"	74.718765
"LCT"	"Lct"	74.18734
"LCTL"	"Lctl"	74.66106
"LDAH"	"Ldah"	72.95025
"LDB2"	"Ldb2"	74.873535
"LDB3"	"Ldb3"	74.76846
"LDHA"	"Ldha"	75.52407
"LDHAL6B"	"Ldhal6b"	83.31567
"LDHB"	"Ldhb"	75.233284
"LDHC"	"Ldhc"	82.38577
"LDHD"	"Ldhd"	72.88305
"LDLR"	"Ldlr"	76.38702
"LDLRAD1"	"Ldlrad1"	74.750015
"LDLRAD2"	"Ldlrad2"	75.01799
"LDLRAD3"	"Ldlrad3"	72.95633
"LDLRAD4"	"Ldlrad4"	75.38102
"LDLRAP1"	"Ldlrap1"	75.43102
"LDOC1"	"Ldoc1"	79.26249
"LEAP2"	"Leap2"	74.20008
"LECT2"	"Lect2"	76.28813
"LEF1"	"Lef1"	71.89655
"LEFTY1"	"Lefty1"	84.82972
"LEFTY2"	"Lefty2"	87.60103
"LEKR1"	"Lekr1"	72.85432
"LELP1"	"Lelp1"	78.49075
"LEMD1"	"Lemd1"	74.947426
"LEMD2"	"Lemd2"	75.57838
"LEMD3"	"Lemd3"	72.52659
"LENEP"	"Lenep"	78.24696
"LENG1"	"Leng1"	73.86136
"LENG8"	"Leng8"	73.7398
"LENG9"	"Leng9"	74.41503
"LEO1"	"Leo1"	73.37331
"LEP"	"Lep"	77.83238
"LEPR"	"Lepr"	72.13706
"LEPROT"	"Leprot"	75.116104
"LEPROTL1"	"Leprotl1"	72.85458
"LETM1"	"Letm1"	70.52403
"LETM2"	"Letm2"	70.95316
"LETMD1"	"Letmd1"	71.9124
"LEXM"	"Lexm"	75.550735
"LFNG"	"Lfng"	73.100555
"LGALS1"	"Lgals1"	74.90516
"LGALS12"	"Lgals12"	76.50862
"LGALS3"	"Lgals3"	72.95633
"LGALS3BP"	"Lgals3bp"	79.951065
"LGALS4"	"Lgals4"	74.947426
"LGALS7"	"Lgals7"	83.9695
"LGALS8"	"Lgals8"	73.7004
"LGALS9"	"Lgals9"	78.68471
"LGALSL"	"Lgalsl"	73.02294
"LGI1"	"Lgi1"	74.35193
"LGI2"	"Lgi2"	75.24479
"LGI3"	"Lgi3"	73.15106
"LGI4"	"Lgi4"	76.81249
"LGMN"	"Lgmn"	73.021484
"LGR4"	"Lgr4"	72.990715
"LGR5"	"Lgr5"	73.345024
"LGR6"	"Lgr6"	73.52821
"LGSN"	"Lgsn"	72.95633
"LHB"	"Lhb"	78.22572
"LHCGR"	"Lhcgr"	75.184685
"LHFPL1"	"Lhfpl1"	77.48187
"LHFPL2"	"Lhfpl2"	75.186966
"LHFPL3"	"Lhfpl3"	72.59561
"LHFPL5"	"Lhfpl5"	76.20952
"LHPP"	"Lhpp"	74.901
"LHX1"	"Lhx1"	74.80023
"LHX2"	"Lhx2"	75.468666
"LHX3"	"Lhx3"	73.26123
"LHX4"	"Lhx4"	72.15093
"LHX5"	"Lhx5"	72.91727
"LHX6"	"Lhx6"	73.50456
"LHX8"	"Lhx8"	74.54117
"LHX9"	"Lhx9"	73.668655
"LIAS"	"Lias"	72.694595
"LIF"	"Lif"	75.58337
"LIFR"	"Lifr"	75.09706
"LIG3"	"Lig3"	72.21182
"LIG4"	"Lig4"	70.7269
"LILRA5"	"Lilra5"	88.24658
"LILRA6"	"Lilra6"	92.91921
"LIM2"	"Lim2"	77.3329
"LIMA1"	"Lima1"	74.873535
"LIMCH1"	"Limch1"	74.17432
"LIMD1"	"Limd1"	74.71853
"LIMD2"	"Limd2"	71.05821
"LIME1"	"Lime1"	78.76804
"LIMK1"	"Limk1"	75.627754
"LIMK2"	"Limk2"	72.962456
"LIMS1"	"Lims1"	73.76149
"LIMS2"	"Lims2"	73.42786
"LIN28A"	"Lin28a"	74.811295
"LIN28B"	"Lin28b"	72.39251
"LIN37"	"Lin37"	74.87499
"LIN52"	"Lin52"	72.88915
"LIN54"	"Lin54"	73.24901
"LIN7A"	"Lin7a"	73.23678
"LIN7B"	"Lin7b"	74.404915
"LIN7C"	"Lin7c"	73.06484
"LIN9"	"Lin9"	73.106346
"LINGO1"	"Lingo1"	75.28216
"LINGO2"	"Lingo2"	73.862816
"LINGO4"	"Lingo4"	77.69976
"LINS1"	"Lins1"	73.17258
"LIPC"	"Lipc"	75.39186
"LIPE"	"Lipe"	76.94986
"LIPF"	"Lipf"	75.38102
"LIPG"	"Lipg"	72.46116
"LIPH"	"Liph"	75.23319
"LIPK"	"Lipk"	80.05736
"LIPM"	"Lipm"	77.83871
"LIPN"	"Lipn"	80.24514
"LIPT1"	"Lipt1"	73.078636
"LIPT2"	"Lipt2"	74.36129
"LITAF"	"Litaf"	73.99557
"LIX1"	"Lix1"	74.811295
"LIX1L"	"Lix1l"	73.643166
"LKAAEAR1"	"Lkaaear1"	77.7692
"LLCFC1"	"Llcfc1"	77.966545
"LLGL1"	"Llgl1"	73.2726
"LLGL2"	"Llgl2"	73.14186
"LLPH"	"Llph"	72.854225
"LMAN1"	"Lman1"	72.52505
"LMAN1L"	"Lman1l"	79.38337
"LMAN2"	"Lman2"	73.389854
"LMAN2L"	"Lman2l"	73.87593
"LMBR1"	"Lmbr1"	73.38164
"LMBR1L"	"Lmbr1l"	73.39356
"LMBRD1"	"Lmbrd1"	73.28573
"LMBRD2"	"Lmbrd2"	74.44884
"LMCD1"	"Lmcd1"	73.100555
"LMF1"	"Lmf1"	72.57691
"LMF2"	"Lmf2"	75.60315
"LMLN"	"Lmln"	72.914925
"LMNA"	"Lmna"	74.20008
"LMNB1"	"Lmnb1"	72.82019
"LMNB2"	"Lmnb2"	73.095085
"LMNTD1"	"Lmntd1"	77.47895
"LMNTD2"	"Lmntd2"	78.206055
"LMO1"	"Lmo1"	73.06004
"LMO2"	"Lmo2"	73.16546
"LMO3"	"Lmo3"	72.92211
"LMO4"	"Lmo4"	75.08884
"LMO7"	"Lmo7"	73.955536
"LMOD1"	"Lmod1"	76.03846
"LMOD2"	"Lmod2"	74.718765
"LMOD3"	"Lmod3"	73.23669
"LMTK2"	"Lmtk2"	72.69412
"LMTK3"	"Lmtk3"	75.418274
"LMX1A"	"Lmx1a"	73.095085
"LMX1B"	"Lmx1b"	74.85499
"LNPEP"	"Lnpep"	73.83663
"LNPK"	"Lnpk"	72.78149
"LNX1"	"Lnx1"	72.538506
"LNX2"	"Lnx2"	74.76367
"LONP1"	"Lonp1"	72.4221
"LONP2"	"Lonp2"	73.19763
"LONRF1"	"Lonrf1"	73.021484
"LONRF2"	"Lonrf2"	73.64307
"LONRF3"	"Lonrf3"	74.854904
"LOX"	"Lox"	73.58363
"LOXHD1"	"Loxhd1"	75.395966
"LOXL1"	"Loxl1"	73.7417
"LOXL2"	"Loxl2"	74.9562
"LOXL3"	"Loxl3"	75.24839
"LOXL4"	"Loxl4"	71.9422
"LPAR1"	"Lpar1"	72.74112
"LPAR2"	"Lpar2"	75.136536
"LPAR3"	"Lpar3"	73.17258
"LPAR4"	"Lpar4"	73.453285
"LPAR5"	"Lpar5"	75.123886
"LPAR6"	"Lpar6"	74.85806
"LPCAT1"	"Lpcat1"	71.98725
"LPCAT2"	"Lpcat2"	73.78473
"LPCAT3"	"Lpcat3"	73.20889
"LPCAT4"	"Lpcat4"	74.45836
"LPGAT1"	"Lpgat1"	71.86493
"LPIN1"	"Lpin1"	74.4585
"LPIN2"	"Lpin2"	72.92221
"LPIN3"	"Lpin3"	75.36827
"LPL"	"Lpl"	72.53996
"LPO"	"Lpo"	78.63551
"LPP"	"Lpp"	73.27269
"LPXN"	"Lpxn"	73.87593
"LRAT"	"Lrat"	74.947525
"LRATD1"	"Lratd1"	72.78704
"LRATD2"	"Lratd2"	72.914925
"LRBA"	"Lrba"	72.92391
"LRCH1"	"Lrch1"	73.4552
"LRCH2"	"Lrch2"	72.888084
"LRCH3"	"Lrch3"	72.62117
"LRCH4"	"Lrch4"	73.643166
"LRFN1"	"Lrfn1"	74.49742
"LRFN2"	"Lrfn2"	75.13663
"LRFN3"	"Lrfn3"	78.20597
"LRFN4"	"Lrfn4"	76.94629
"LRFN5"	"Lrfn5"	74.593925
"LRG1"	"Lrg1"	76.938095
"LRGUK"	"Lrguk"	74.18734
"LRIF1"	"Lrif1"	73.49234
"LRIG1"	"Lrig1"	73.79748
"LRIG2"	"Lrig2"	73.093506
"LRIG3"	"Lrig3"	74.20008
"LRIT1"	"Lrit1"	75.0413
"LRIT2"	"Lrit2"	73.129814
"LRMDA"	"Lrmda"	72.66143
"LRP10"	"Lrp10"	74.404915
"LRP11"	"Lrp11"	72.42945
"LRP12"	"Lrp12"	73.31907
"LRP1B"	"Lrp1b"	75.08884
"LRP2"	"Lrp2"	74.454185
"LRP3"	"Lrp3"	73.27269
"LRP5"	"Lrp5"	73.719864
"LRP6"	"Lrp6"	73.79748
"LRP8"	"Lrp8"	72.0147
"LRPAP1"	"Lrpap1"	72.39251
"LRPPRC"	"Lrpprc"	73.05885
"LRR1"	"Lrr1"	72.46116
"LRRC1"	"Lrrc1"	72.62659
"LRRC10"	"Lrrc10"	73.62233
"LRRC10B"	"Lrrc10b"	75.19517
"LRRC14"	"Lrrc14"	75.622215
"LRRC15"	"Lrrc15"	74.95514
"LRRC17"	"Lrrc17"	72.61758
"LRRC18"	"Lrrc18"	74.07665
"LRRC19"	"Lrrc19"	75.18477
"LRRC2"	"Lrrc2"	74.16093
"LRRC20"	"Lrrc20"	73.02933
"LRRC23"	"Lrrc23"	72.29619
"LRRC24"	"Lrrc24"	74.01745
"LRRC25"	"Lrrc25"	77.35414
"LRRC26"	"Lrrc26"	77.27591
"LRRC27"	"Lrrc27"	76.17459
"LRRC28"	"Lrrc28"	72.85432
"LRRC29"	"Lrrc29"	75.53219
"LRRC3"	"Lrrc3"	73.87602
"LRRC30"	"Lrrc30"	74.06745
"LRRC31"	"Lrrc31"	73.508156
"LRRC32"	"Lrrc32"	72.95633
"LRRC34"	"Lrrc34"	72.261765
"LRRC36"	"Lrrc36"	77.13118
"LRRC37A"	"Lrrc37a"	90.12737
"LRRC38"	"Lrrc38"	75.004
"LRRC39"	"Lrrc39"	73.060135
"LRRC3B"	"Lrrc3b"	73.62219
"LRRC3C"	"Lrrc3c"	75.98063
"LRRC4"	"Lrrc4"	75.68696
"LRRC40"	"Lrrc40"	73.106346
"LRRC41"	"Lrrc41"	73.51053
"LRRC42"	"Lrrc42"	73.936455
"LRRC43"	"Lrrc43"	74.11205
"LRRC45"	"Lrrc45"	74.058334
"LRRC46"	"Lrrc46"	76.037155
"LRRC47"	"Lrrc47"	72.55501
"LRRC49"	"Lrrc49"	74.21709
"LRRC4B"	"Lrrc4b"	74.34709
"LRRC4C"	"Lrrc4c"	73.86136
"LRRC52"	"Lrrc52"	75.47166
"LRRC55"	"Lrrc55"	75.9246
"LRRC56"	"Lrrc56"	73.29606
"LRRC57"	"Lrrc57"	73.54325
"LRRC58"	"Lrrc58"	73.98292
"LRRC59"	"Lrrc59"	73.177574
"LRRC6"	"Lrrc6"	81.385506
"LRRC61"	"Lrrc61"	73.955536
"LRRC63"	"Lrrc63"	76.56937
"LRRC66"	"Lrrc66"	74.947426
"LRRC69"	"Lrrc69"	75.100655
"LRRC7"	"Lrrc7"	72.6545
"LRRC70"	"Lrrc70"	76.93008
"LRRC71"	"Lrrc71"	73.94338
"LRRC72"	"Lrrc72"	75.88648
"LRRC73"	"Lrrc73"	72.65091
"LRRC74A"	"Lrrc74a"	74.52585
"LRRC75A"	"Lrrc75a"	73.16779
"LRRC75B"	"Lrrc75b"	76.89164
"LRRC8A"	"Lrrc8a"	74.62919
"LRRC8B"	"Lrrc8b"	75.63486
"LRRC8C"	"Lrrc8c"	73.64307
"LRRC8D"	"Lrrc8d"	75.58337
"LRRC8E"	"Lrrc8e"	78.05401
"LRRC9"	"Lrrc9"	75.167175
"LRRCC1"	"Lrrcc1"	72.62659
"LRRD1"	"Lrrd1"	77.13118
"LRRFIP1"	"Lrrfip1"	75.186966
"LRRFIP2"	"Lrrfip2"	72.86609
"LRRIQ1"	"Lrriq1"	73.38154
"LRRIQ3"	"Lrriq3"	75.95338
"LRRIQ4"	"Lrriq4"	76.48817
"LRRK1"	"Lrrk1"	72.15083
"LRRK2"	"Lrrk2"	72.718094
"LRRN2"	"Lrrn2"	73.20107
"LRRN3"	"Lrrn3"	74.66094
"LRRN4"	"Lrrn4"	75.088745
"LRRN4CL"	"Lrrn4cl"	77.28371
"LRRTM1"	"Lrrtm1"	72.51859
"LRRTM2"	"Lrrtm2"	72.59309
"LRRTM3"	"Lrrtm3"	74.07665
"LRRTM4"	"Lrrtm4"	73.86136
"LRSAM1"	"Lrsam1"	72.49359
"LRTM1"	"Lrtm1"	74.131836
"LRTM2"	"Lrtm2"	74.67299
"LRWD1"	"Lrwd1"	72.622055
"LSAMP"	"Lsamp"	75.75307
"LSG1"	"Lsg1"	70.76436
"LSM1"	"Lsm1"	73.213486
"LSM10"	"Lsm10"	73.9037
"LSM11"	"Lsm11"	71.92442
"LSM12"	"Lsm12"	76.28653
"LSM14A"	"Lsm14a"	75.184685
"LSM14B"	"Lsm14b"	72.247406
"LSM2"	"Lsm2"	75.145935
"LSM3"	"Lsm3"	73.77742
"LSM4"	"Lsm4"	73.117485
"LSM5"	"Lsm5"	72.111786
"LSM6"	"Lsm6"	72.54457
"LSM7"	"Lsm7"	71.797005
"LSM8"	"Lsm8"	72.94367
"LSMEM1"	"Lsmem1"	75.05215
"LSMEM2"	"Lsmem2"	77.47344
"LSP1"	"Lsp1"	74.06386
"LSR"	"Lsr"	74.67659
"LSS"	"Lss"	73.4552
"LST1"	"Lst1"	79.847885
"LTA"	"Lta"	75.89922
"LTA4H"	"Lta4h"	72.622055
"LTB"	"Ltb"	77.90543
"LTB4R2"	"Ltb4r2"	77.846664
"LTBP1"	"Ltbp1"	73.17258
"LTBP2"	"Ltbp2"	74.5824
"LTBP3"	"Ltbp3"	74.11745
"LTBP4"	"Ltbp4"	76.38702
"LTBR"	"Ltbr"	78.4695
"LTC4S"	"Ltc4s"	74.75347
"LTF"	"Ltf"	77.47344
"LTK"	"Ltk"	72.30984
"LTN1"	"Ltn1"	72.888084
"LTO1"	"LTO1"	73.719864
"LTV1"	"Ltv1"	73.13128
"LUC7L"	"Luc7l"	73.38154
"LUC7L2"	"Luc7l2"	93.81185
"LUC7L3"	"Luc7l3"	72.888084
"LUM"	"Lum"	73.30881
"LURAP1"	"Lurap1"	72.888084
"LURAP1L"	"Lurap1l"	74.62928
"LUZP1"	"Luzp1"	72.82064
"LUZP2"	"Luzp2"	72.854225
"LUZP4"	"Luzp4"	81.950195
"LVRN"	"Lvrn"	74.901
"LXN"	"Lxn"	72.390396
"LY6D"	"Ly6d"	76.950836
"LY6E"	"Ly6e"	80.06309
"LY6G5B"	"Ly6g5b"	79.8254
"LY6G5C"	"Ly6g5c"	78.63551
"LY6G6C"	"Ly6g6c"	78.38505
"LY6G6E"	"Ly6g6e"	90.412415
"LY6G6F"	"Ly6g6f"	80.338615
"LY6H"	"Ly6h"	78.89894
"LY6K"	"Ly6k"	82.48285
"LY75"	"Ly75"	75.930466
"LY86"	"Ly86"	74.62919
"LY9"	"Ly9"	81.17692
"LY96"	"Ly96"	75.100655
"LYAR"	"Lyar"	72.89721
"LYG1"	"Lyg1"	79.261024
"LYG2"	"Lyg2"	77.99222
"LYL1"	"Lyl1"	75.000404
"LYN"	"Lyn"	73.3598
"LYNX1"	"Lynx1"	83.12162
"LYPD1"	"Lypd1"	73.703995
"LYPD2"	"Lypd2"	80.37776
"LYPD3"	"Lypd3"	77.01552
"LYPD4"	"Lypd4"	78.54858
"LYPD5"	"Lypd5"	78.985596
"LYPD6"	"Lypd6"	72.951706
"LYPD6B"	"Lypd6b"	74.50199
"LYPD8"	"Lypd8"	81.16343
"LYPLA1"	"Lypla1"	72.95633
"LYPLA2"	"Lypla2"	73.02294
"LYPLAL1"	"Lyplal1"	73.34512
"LYRM1"	"Lyrm1"	73.24901
"LYRM2"	"Lyrm2"	72.751945
"LYRM4"	"Lyrm4"	73.545944
"LYRM7"	"Lyrm7"	72.52514
"LYRM9"	"Lyrm9"	73.4552
"LYSMD1"	"Lysmd1"	74.19999
"LYSMD2"	"Lysmd2"	72.91727
"LYSMD3"	"Lysmd3"	72.46125
"LYSMD4"	"Lysmd4"	73.282135
"LYST"	"Lyst"	72.58956
"LYVE1"	"Lyve1"	74.9562
"LYZL1"	"Lyzl1"	89.99483
"LYZL4"	"Lyzl4"	78.14721
"LYZL6"	"Lyzl6"	79.54784
"LZIC"	"Lzic"	73.41827
"LZTFL1"	"Lztfl1"	72.888084
"LZTR1"	"Lztr1"	73.03291
"LZTS1"	"Lzts1"	73.24541
"LZTS2"	"Lzts2"	74.454185
"LZTS3"	"Lzts3"	74.18966
"M1AP"	"M1ap"	74.70589
"M6PR"	"M6pr"	72.85458
"MAB21L1"	"Mab21l1"	73.33573
"MAB21L2"	"Mab21l2"	74.11953
"MAB21L3"	"Mab21l3"	73.90224
"MAB21L4"	"Mab21l4"	75.95329
"MACC1"	"Macc1"	73.14006
"MACF1"	"Macf1"	73.025375
"MACO1"	"Maco1"	74.71863
"MACROD1"	"Macrod1"	74.82609
"MACROD2"	"Macrod2"	74.54846
"MAD1L1"	"Mad1l1"	72.92211
"MAD2L1"	"Mad2l1"	72.52218
"MAD2L1BP"	"Mad2l1bp"	74.66094
"MAD2L2"	"Mad2l2"	72.99081
"MADCAM1"	"Madcam1"	76.17459
"MAEA"	"Maea"	72.45342
"MAEL"	"Mael"	74.969475
"MAF"	"Maf"	65.0301
"MAF1"	"Maf1"	73.62133
"MAFB"	"Mafb"	73.00701
"MAFF"	"Maff"	73.82389
"MAFG"	"Mafg"	74.54117
"MAFK"	"Mafk"	73.548775
"MAGEA1"	"Magea1"	90.412415
"MAGEA10"	"Magea10"	84.91377
"MAGEA3"	"Magea3"	93.947975
"MAGEA4"	"Magea4"	89.91361
"MAGEA5"	"Magea5"	100.95641
"MAGEA6"	"Magea6"	94.86549
"MAGEA8"	"Magea8"	93.81185
"MAGEA9"	"Magea9"	91.169685
"MAGEB1"	"Mageb1"	89.229385
"MAGEB16"	"Mageb16"	84.4838
"MAGEB18"	"Mageb18"	88.68688
"MAGEB2"	"Mageb2"	85.86089
"MAGEB3"	"Mageb3"	84.69349
"MAGEB4"	"Mageb4"	87.275955
"MAGEC2"	"Magec2"	88.440544
"MAGED1"	"Maged1"	78.28335
"MAGED2"	"Maged2"	81.59947
"MAGEE2"	"Magee2"	80.486
"MAGEF1"	"Magef1"	80.271194
"MAGEH1"	"Mageh1"	80.24514
"MAGEL2"	"Magel2"	79.169624
"MAGI1"	"Magi1"	74.76846
"MAGI2"	"Magi2"	74.615166
"MAGI3"	"Magi3"	73.89633
"MAGIX"	"Magix"	78.72278
"MAGOH"	"Magoh"	72.77697
"MAGOHB"	"Magohb"	78.67206
"MAGT1"	"Magt1"	73.20889
"MAIP1"	"Maip1"	72.37582
"MAJIN"	"Majin"	74.23574
"MAK16"	"Mak16"	72.045074
"MAL2"	"Mal2"	73.49234
"MALAT1"	"Malat1"	104.27319
"MALL"	"Mall"	75.3314
"MALSU1"	"Malsu1"	72.92211
"MALT1"	"Malt1"	72.58441
"MAMDC2"	"Mamdc2"	74.131836
"MAMDC4"	"Mamdc4"	73.43473
"MAML1"	"Maml1"	72.52659
"MAML2"	"Maml2"	74.969475
"MAML3"	"Maml3"	73.43473
"MAMLD1"	"Mamld1"	74.71863
"MAMSTR"	"Mamstr"	78.71992
"MAN1A2"	"Man1a2"	72.388916
"MAN1B1"	"Man1b1"	76.155594
"MAN1C1"	"Man1c1"	74.847336
"MAN2A1"	"Man2a1"	73.31907
"MAN2A2"	"Man2a2"	72.718094
"MAN2B1"	"Man2b1"	74.241646
"MAN2B2"	"Man2b2"	73.82073
"MAN2C1"	"Man2c1"	72.1215
"MANBA"	"Manba"	72.261765
"MANBAL"	"Manbal"	73.506935
"MANEA"	"Manea"	72.66143
"MANEAL"	"Maneal"	73.41836
"MANF"	"Manf"	71.984474
"MANSC1"	"Mansc1"	73.2726
"MAOA"	"Maoa"	78.852554
"MAOB"	"Maob"	77.76008
"MAP1B"	"Map1b"	72.78704
"MAP1LC3A"	"Map1lc3a"	73.68131
"MAP1LC3B"	"Map1lc3b"	73.5297
"MAP1S"	"Map1s"	75.67422
"MAP2K1"	"Map2k1"	72.32503
"MAP2K2"	"Map2k2"	75.38093
"MAP2K3"	"Map2k3"	75.04139
"MAP2K4"	"Map2k4"	74.30347
"MAP2K5"	"Map2k5"	72.32503
"MAP2K6"	"Map2k6"	72.92211
"MAP2K7"	"Map2k7"	73.05594
"MAP3K1"	"Map3k1"	74.23215
"MAP3K10"	"Map3k10"	74.43523
"MAP3K11"	"Map3k11"	76.56937
"MAP3K12"	"Map3k12"	73.83653
"MAP3K13"	"Map3k13"	74.86166
"MAP3K14"	"Map3k14"	74.82609
"MAP3K15"	"Map3k15"	72.42109
"MAP3K19"	"Map3k19"	73.7398
"MAP3K2"	"Map3k2"	72.55723
"MAP3K20"	"Map3k20"	74.718765
"MAP3K21"	"Map3k21"	72.5068
"MAP3K3"	"Map3k3"	73.06004
"MAP3K4"	"Map3k4"	72.79675
"MAP3K5"	"Map3k5"	73.13646
"MAP3K6"	"Map3k6"	76.042046
"MAP3K7"	"Map3k7"	72.03074
"MAP3K7CL"	"Map3k7cl"	73.95651
"MAP3K8"	"Map3k8"	72.14215
"MAP3K9"	"Map3k9"	73.021484
"MAP4"	"Map4"	74.18253
"MAP4K1"	"Map4k1"	77.690125
"MAP4K2"	"Map4k2"	74.43523
"MAP4K3"	"Map4k3"	74.31796
"MAP4K4"	"Map4k4"	72.75381
"MAP4K5"	"Map4k5"	73.02529
"MAP6"	"Map6"	75.70022
"MAP6D1"	"Map6d1"	73.057396
"MAP7"	"Map7"	76.11548
"MAP7D1"	"Map7d1"	75.7927
"MAP7D2"	"Map7d2"	74.70589
"MAP7D3"	"Map7d3"	74.454094
"MAP9"	"Map9"	73.643166
"MAPK1"	"Mapk1"	72.927505
"MAPK10"	"Mapk10"	72.68149
"MAPK11"	"Mapk11"	73.82389
"MAPK12"	"Mapk12"	75.19517
"MAPK13"	"Mapk13"	72.72054
"MAPK14"	"Mapk14"	73.630424
"MAPK15"	"Mapk15"	72.89275
"MAPK1IP1L"	"Mapk1ip1l"	74.67659
"MAPK3"	"Mapk3"	74.61654
"MAPK4"	"Mapk4"	72.95166
"MAPK6"	"Mapk6"	73.44911
"MAPK7"	"Mapk7"	73.353516
"MAPK8"	"Mapk8"	74.6738
"MAPK8IP1"	"Mapk8ip1"	75.145935
"MAPK8IP2"	"Mapk8ip2"	73.740234
"MAPK8IP3"	"Mapk8ip3"	72.82055
"MAPK9"	"Mapk9"	73.62133
"MAPKAP1"	"Mapkap1"	71.4216
"MAPKAPK2"	"Mapkapk2"	74.58497
"MAPKAPK3"	"Mapkapk3"	73.16555
"MAPKAPK5"	"Mapkapk5"	72.94367
"MAPKBP1"	"Mapkbp1"	73.797386
"MAPRE1"	"Mapre1"	74.54105
"MAPRE2"	"Mapre2"	72.49811
"MAPRE3"	"Mapre3"	76.062996
"MAPT"	"Mapt"	74.76376
"MARCKS"	"Marcks"	76.884865
"MARCKSL1"	"Marcksl1"	75.98242
"MARCO"	"Marco"	73.66125
"MARF1"	"Marf1"	74.03603
"MARK1"	"Mark1"	71.240295
"MARK2"	"Mark2"	76.94269
"MARK3"	"Mark3"	74.67948
"MARK4"	"Mark4"	74.71863
"MARS2"	"Mars2"	73.09499
"MARVELD1"	"Marveld1"	72.62659
"MARVELD2"	"Marveld2"	75.627754
"MARVELD3"	"Marveld3"	72.95886
"MAS1"	"Mas1"	75.63486
"MASP1"	"Masp1"	72.49311
"MASP2"	"Masp2"	72.261765
"MAST2"	"Mast2"	73.01264
"MAST3"	"Mast3"	74.73368
"MAST4"	"Mast4"	73.224304
"MASTL"	"Mastl"	72.65482
"MAT1A"	"Mat1a"	73.44255
"MAT2A"	"Mat2a"	76.344574
"MAT2B"	"Mat2b"	72.66027
"MATK"	"Matk"	56.417564
"MATN1"	"Matn1"	72.17267
"MATN2"	"Matn2"	73.7398
"MATN3"	"Matn3"	74.994194
"MATN4"	"Matn4"	72.68149
"MATR3"	"Matr3"	75.316895
"MAU2"	"Mau2"	72.990715
"MAVS"	"Mavs"	74.76376
"MAX"	"Max"	72.94367
"MAZ"	"Maz"	75.86904
"MB"	"Mb"	72.46125
"MB21D2"	"Mb21d2"	73.506935
"MBD1"	"Mbd1"	77.556114
"MBD2"	"Mbd2"	73.21249
"MBD3"	"Mbd3"	74.524574
"MBD3L1"	"Mbd3l1"	79.3401
"MBD3L2"	"Mbd3l2"	93.73277
"MBD4"	"Mbd4"	72.42109
"MBD5"	"Mbd5"	73.84198
"MBD6"	"Mbd6"	75.28207
"MBIP"	"Mbip"	75.21571
"MBL2"	"Mbl2"	77.905334
"MBLAC1"	"Mblac1"	73.622795
"MBLAC2"	"Mblac2"	72.58441
"MBNL1"	"Mbnl1"	72.962456
"MBNL2"	"Mbnl2"	72.65482
"MBNL3"	"Mbnl3"	73.01264
"MBOAT1"	"Mboat1"	72.98577
"MBOAT2"	"Mboat2"	74.50333
"MBOAT4"	"Mboat4"	74.5824
"MBOAT7"	"Mboat7"	73.94043
"MBTD1"	"Mbtd1"	72.33525
"MBTPS1"	"Mbtps1"	72.33878
"MBTPS2"	"Mbtps2"	72.85458
"MC1R"	"Mc1r"	73.9037
"MC2R"	"Mc2r"	73.17618
"MC3R"	"Mc3r"	74.847336
"MC4R"	"Mc4r"	72.888084
"MC5R"	"Mc5r"	74.935074
"MCAM"	"Mcam"	74.93478
"MCAT"	"Mcat"	72.03083
"MCC"	"Mcc"	74.08963
"MCCC1"	"Mccc1"	72.58956
"MCCC2"	"Mccc2"	72.33878
"MCEE"	"Mcee"	72.82064
"MCEMP1"	"Mcemp1"	80.27111
"MCF2"	"Mcf2"	74.901
"MCF2L"	"Mcf2l"	74.45243
"MCFD2"	"Mcfd2"	72.92211
"MCHR1"	"Mchr1"	74.80913
"MCIDAS"	"Mcidas"	75.33131
"MCL1"	"Mcl1"	75.8478
"MCM10"	"Mcm10"	72.060555
"MCM2"	"Mcm2"	72.397896
"MCM3"	"Mcm3"	72.55501
"MCM3AP"	"Mcm3ap"	74.80913
"MCM4"	"Mcm4"	72.26536
"MCM5"	"Mcm5"	72.397995
"MCM6"	"Mcm6"	71.97163
"MCM7"	"Mcm7"	72.888176
"MCM8"	"Mcm8"	73.31907
"MCM9"	"Mcm9"	72.828964
"MCMBP"	"Mcmbp"	73.797386
"MCMDC2"	"Mcmdc2"	72.55732
"MCOLN1"	"Mcoln1"	75.492905
"MCOLN2"	"Mcoln2"	72.39251
"MCOLN3"	"Mcoln3"	74.67299
"MCPH1"	"Mcph1"	73.14006
"MCRIP1"	"Mcrip1"	73.68198
"MCRIP2"	"Mcrip2"	73.35621
"MCRS1"	"Mcrs1"	73.797386
"MCTP1"	"Mctp1"	74.901
"MCTP2"	"Mctp2"	74.28221
"MCTS1"	"Mcts1"	73.41614
"MCU"	"Mcu"	72.29691
"MCUB"	"Mcub"	73.55463
"MCUR1"	"Mcur1"	73.47252
