phenotype	description	h2_liability	h2_liability_se	h2_observed	h2_observed_se	h2_z	h2_p	h2_sig	confidence	notes	intercept	intercept_se	intercept_z	intercept_p	lambdaGC	mean_chi2	ratio	ratio_se	n	Neff	variable_type	isBinary	n_cases	n_controls	prevalence	source	sex	isNotPrimary	isBadPower	isLowNeff	isMidNeff	isExtremeSE	isHighSE	isSexBias	isBadOrdinal	isNumericOrdinal
6150_3	Vascular/heart problems diagnosed by doctor: Stroke	0.04268207	0.020158655	0.004244144	0.0020045	2.117307426	0.017116883	nominal	medium	isMidNeff;	1.00900846	0.008627382	1.044170709	0.148203208	1.038368429	1.0345928	0.260414294	0.249398199	360420	22001.58	binary	TRUE	5587	354833	0.01550136	phesant	both_sexes	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
6150_4	Vascular/heart problems diagnosed by doctor: High blood pressure	0.238105283	0.01058006	0.131983211	0.005864592	22.5050976	1.85E-112	z7	high		1.06724232	0.016323393	4.119383895	1.90E-05	1.596268586	1.953077668	0.070552823	0.017127033	360420	283833.89	binary	TRUE	97139	263281	0.26951612	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6151_1	Fractured bone site(s): Ankle	0.074696236	0.02333827	0.006930474	0.002165374	3.200590171	0.000685732	NA	low	isLowNeff;	0.988454009	0.008826935	-1.308040864	0.904570275	1.036465646	1.036204586	-0.318909629	0.243807085	359241	19986.01	binary	TRUE	5068	354173	0.014107521	phesant	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6151_2	Fractured bone site(s): Leg	0.053247298	0.03981872	0.002724804	0.002037629	1.337242815	0.090571695	NA	low	isLowNeff;	0.999861904	0.008237947	-0.016763347	0.506687295	1.018521131	1.01482221	-0.0093168	0.555784005	359241	9184.53	binary	TRUE	2311	356930	0.006433007	phesant	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6151_3	Fractured bone site(s): Hip	0.009477223	0.108797855	0.00017959	0.002061682	0.087108548	0.465292615	NA	none	isBadPower;	1.010354496	0.008162843	1.268491319	0.102311274	1.021725791	1.018209708	0.568625042	0.448268769	359241	2663.05	binary	TRUE	667	358574	0.001856692	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6151_4	Fractured bone site(s): Spine	0.040552663	0.093479701	0.000902454	0.002080286	0.433812503	0.332212301	NA	none	isBadPower;	1.005133191	0.00844146	0.608092811	0.27156296	1.019658658	1.014205698	0.361347355	0.594230598	359241	3240.66	binary	TRUE	812	358429	0.002260321	phesant	both_sexes	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6151_5	Fractured bone site(s): Wrist	0.059508693	0.01798412	0.007128492	0.002154301	3.308957659	0.00046822	nominal	medium	isMidNeff;	1.007009355	0.008579205	0.817016822	0.206959408	1.042391146	1.053147079	0.131885988	0.161423834	359241	28222.78	binary	TRUE	7200	352041	0.020042256	phesant	both_sexes	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
6151_6	Fractured bone site(s): Arm	0.100471479	0.032983205	0.007335275	0.002408055	3.046140527	0.001158997	NA	low	isLowNeff;	0.995092471	0.009354255	-0.524630624	0.700080003	1.02989488	1.033081137	-0.148348251	0.282767045	359241	14553.54	binary	TRUE	3676	355565	0.010232685	phesant	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6151_7	Fractured bone site(s): Other bones	0.033816156	0.010085367	0.007795331	0.002324888	3.352992101	0.000399715	nominal	high		1.008127743	0.009030907	0.899991871	0.184062288	1.055389211	1.061849657	0.131411282	0.146013854	359241	71218.03	binary	TRUE	18787	340454	0.052296369	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6152_100	"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: None of the above"	0.141436119	0.011691947	0.083263588	0.006883061	12.09688329	5.48E-34	z7	high		1.032953572	0.016542979	1.991997422	0.02318567	1.327988608	1.583040525	0.056520208	0.028373635	360527	314714.57	binary	TRUE	244522	116005	0.678234917	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6152_5	"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Blood clot in the leg (DVT)"	0.103844253	0.022325518	0.012636361	0.002716696	4.651370454	1.65E-06	z4	medium	isMidNeff;	1.007716595	0.010110848	0.763199559	0.222672196	1.062101798	1.081555837	0.094617323	0.123974551	360527	28938.74	binary	TRUE	7386	353141	0.020486676	phesant	both_sexes	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
6152_6	"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Emphysema/chronic bronchitis"	0.149421263	0.03379438	0.015910007	0.003598342	4.42148256	4.90E-06	z4	medium	isMidNeff;	0.978167546	0.012732695	-1.714676567	0.956797729	1.070982722	1.083136011	-0.262611274	0.153154991	360527	24134	binary	TRUE	6138	354389	0.017025077	phesant	both_sexes	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
6152_7	"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Blood clot in the lung"	0.095875032	0.038162298	0.005957681	0.002371408	2.512297142	0.005997402	NA	low	isLowNeff;	1.012677279	0.009415344	1.346448845	0.089078904	1.050946241	1.052057752	0.243523365	0.180863436	360527	11837.21	binary	TRUE	2984	357543	0.008276773	phesant	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6152_8	"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Asthma"	0.167935002	0.013748335	0.062309869	0.005101122	12.21493353	1.29E-34	z7	high		1.021748327	0.014376591	1.512759653	0.06517036	1.263288909	1.432740527	0.050257201	0.033222198	360527	147301.19	binary	TRUE	41633	318894	0.115478175	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6152_9	"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Hayfever, allergic rhinitis or eczema"	0.153853365	0.013084518	0.080294895	0.00682871	11.75842775	3.20E-32	z7	high		1.030633525	0.017562691	1.744238689	0.040558739	1.325939085	1.552593737	0.055435889	0.031782284	360527	256444.01	binary	TRUE	83407	277120	0.231347444	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6154_1	"Medication for pain relief, constipation, heartburn: Aspirin"	0.06145033	0.006207703	0.025340584	0.002559902	9.899044156	2.10E-23	z7	high		1.013920662	0.009303974	1.49620609	0.067299979	1.148503619	1.176632507	0.078811441	0.052674188	357084	172582.4	binary	TRUE	50204	306880	0.14059437	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6154_100	"Medication for pain relief, constipation, heartburn: None of the above"	0.093020421	0.004758506	0.058814039	0.003008662	19.54823992	2.14E-85	z7	high		1.02514243	0.009788023	2.568693372	0.005104137	1.345198302	1.401979723	0.062546514	0.024349545	357084	352824.06	binary	TRUE	198043	159041	0.5546118	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6154_2	"Medication for pain relief, constipation, heartburn: Ibuprofen (e.g. Nurofen)"	0.059448974	0.00496763	0.02522319	0.002107681	11.9672707	2.64E-33	z7	high		0.990870211	0.008239837	-1.108006133	0.866070416	1.131154823	1.144495614	-0.063183852	0.057024822	357084	180671.81	binary	TRUE	53049	304035	0.148561683	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6154_3	"Medication for pain relief, constipation, heartburn: Paracetamol"	0.089272984	0.005616675	0.045454118	0.002859779	15.89427576	3.47E-57	z7	high		1.016130631	0.010059118	1.603583108	0.054402988	1.272705193	1.310216333	0.051998007	0.032426138	357084	243703.76	binary	TRUE	77936	279148	0.218256769	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6154_4	"Medication for pain relief, constipation, heartburn: Ranitidine (e.g. Zantac)"	0.035982706	0.01847501	0.004166263	0.002139132	1.947641991	0.025728908	nominal	medium	isMidNeff;	1.010058427	0.008307051	1.210830142	0.112980255	1.039275129	1.03791085	0.265317905	0.219120665	357084	26782.06	binary	TRUE	6826	350258	0.01911595	phesant	both_sexes	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
6154_5	"Medication for pain relief, constipation, heartburn: Omeprazole (e.g. Zanprol)"	0.086268915	0.009833899	0.021730177	0.002477049	8.772605727	8.73E-19	z7	high		1.016548476	0.009643737	1.715981615	0.043082704	1.141776382	1.150319286	0.110088842	0.064155024	357084	80695.27	binary	TRUE	21464	335620	0.060109106	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6154_6	"Medication for pain relief, constipation, heartburn: Laxatives (e.g. Dulcolax, Senokot)"	0.078156419	0.014204492	0.012107294	0.002200433	5.502232546	1.88E-08	z4	medium	isSexBias;	1.003669534	0.008320369	0.441030143	0.329595588	1.080671136	1.086210569	0.042564776	0.09651217	357084	40037.98	binary	TRUE	10307	346777	0.028864357	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
6155_1	Vitamin and mineral supplements: Vitamin A	0.06594645	0.017941148	0.007529335	0.002048403	3.675709607	0.000118595	nominal	medium	isMidNeff;	0.988790722	0.008071113	-1.388814401	0.917555403	1.038428863	1.031116614	-0.36023449	0.259382744	359245	26434.94	binary	TRUE	6735	352510	0.018747651	phesant	both_sexes	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
6155_100	Vitamin and mineral supplements: None of the above	0.051339747	0.00479212	0.029966925	0.002797153	10.71336813	4.40E-27	z7	high		1.005267651	0.009927959	0.530587475	0.297852339	1.187665643	1.209416768	0.02515391	0.047407659	359245	309025.63	binary	TRUE	246781	112464	0.686943451	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6155_2	Vitamin and mineral supplements: Vitamin B	0.043913635	0.011187049	0.008657462	0.002205499	3.925399268	4.33E-05	nominal	high		0.99995106	0.008592162	-0.005695876	0.502272314	1.060238449	1.054244289	-0.000902213	0.158397545	359245	56731.74	binary	TRUE	14792	344453	0.041175243	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6155_3	Vitamin and mineral supplements: Vitamin C	0.042993277	0.008618084	0.013492358	0.002704569	4.988728235	3.04E-07	z4	high		0.993636379	0.010150269	-0.626941092	0.734651075	1.085578046	1.089714281	-0.070932084	0.11313995	359245	113134.27	binary	TRUE	30950	328295	0.086152904	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6155_4	Vitamin and mineral supplements: Vitamin D	0.034387381	0.012141461	0.006436877	0.002272726	2.832227525	0.002311247	nominal	high		0.997690561	0.009068294	-0.254671808	0.600511704	1.024485225	1.037866931	-0.060988275	0.239477921	359245	52662.14	binary	TRUE	13687	345558	0.038099347	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6155_5	Vitamin and mineral supplements: Vitamin E	0.036068362	0.012972507	0.005582397	0.00200779	2.780369397	0.002714855	nominal	high		1.003492053	0.008158623	0.428019933	0.334318304	1.043844863	1.043505279	0.080267346	0.187531794	359245	40229.87	binary	TRUE	10356	348889	0.028827124	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6155_6	Vitamin and mineral supplements: Folic acid or Folate (Vit B9)	0.003149121	0.017641408	0.000392211	0.002197171	0.178507369	0.429162267	nonsig	medium	isMidNeff;	1.008489493	0.008555894	0.992239182	0.160540432	1.012813174	1.016195254	0.524196364	0.528296376	359245	29768.37	binary	TRUE	7603	351642	0.02116383	phesant	both_sexes	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
6155_7	Vitamin and mineral supplements: Multivitamins +/- minerals	0.048258864	0.004751939	0.024444012	0.002406945	10.15561545	1.56E-24	z7	high		1.012233514	0.009684614	1.263190699	0.103260327	1.169348946	1.177996256	0.068729053	0.054409087	359245	243059.95	binary	TRUE	77472	281773	0.215652271	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6156_100	Manic/hyper symptoms: None of the above	0.054523044	0.049548748	0.033135643	0.030112582	1.100391964	0.135580689	nonsig	medium	isMidNeff;	1.003706328	0.008184928	0.452823511	0.325337916	1.029323188	1.020238635	0.183131302	0.404420923	24049	22179.61	binary	TRUE	8672	15377	0.360597114	phesant	both_sexes	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
6156_11	Manic/hyper symptoms: I was more active than usual	0.068140557	0.060877122	0.036741155	0.032824735	1.119313051	0.131503305	NA	low	isLowNeff;	0.998326725	0.008112027	-0.206270937	0.58171036	1.014514917	1.011590881	-0.144361363	0.699862838	24049	18072.2	binary	TRUE	6030	18019	0.250738076	phesant	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6156_12	Manic/hyper symptoms: I was more talkative than usual	0.082521616	0.06514962	0.041231269	0.032551489	1.266647708	0.102640643	NA	low	isLowNeff;	0.996999701	0.008886678	-0.337617632	0.632174323	1.006079974	1.013093934	-0.229136575	0.678686636	24049	15904.79	binary	TRUE	5027	19022	0.209031561	phesant	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6156_13	Manic/hyper symptoms: I needed less sleep than usual	0.017439645	0.080127887	0.007054295	0.03241154	0.217647631	0.413851835	NA	low	isLowNeff;	1.009613173	0.008595319	1.118419532	0.131693928	1.017384238	1.016742747	0.574169384	0.513375676	24049	11269.43	binary	TRUE	3259	20790	0.13551499	phesant	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6156_14	Manic/hyper symptoms: I was more creative or had more ideas than usual	-0.011915137	0.083674934	-0.004484344	0.031491637	-0.142397927	0.55661715	NA	low	isLowNeff;	1.0005593	0.009376228	0.059650837	0.476216864	1.003820757	1.005845752	0.095676287	1.603938723	24049	10049.01	binary	TRUE	2850	21199	0.118508046	phesant	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6156_15	Manic/hyper symptoms: All of the above	0.139322331	0.081314561	0.04797339	0.027999353	1.713374934	0.043321792	NA	low	isLowNeff;	0.997480737	0.007943566	-0.317145029	0.624433221	1.014843488	1.015103424	-0.166800763	0.52594475	24049	8741.05	binary	TRUE	2431	21618	0.101085284	phesant	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6157_1	Why stopped smoking: Illness or ill health	0.010412584	0.021475117	0.003948815	0.008144113	0.484867373	0.313885214	nonsig	medium	isMidNeff;	1.017386148	0.008518282	2.041039189	0.020623466	1.039668156	1.033958575	0.511981083	0.250843338	88516	37434.99	binary	TRUE	10637	77879	0.120170365	phesant	both_sexes	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
6157_100	Why stopped smoking: None of the above	0.081811271	0.01800884	0.040122449	0.00883202	4.542839647	2.78E-06	z4	high		0.999172854	0.008510074	-0.097196051	0.538714648	1.064333859	1.061125523	-0.013531919	0.13922293	88516	56757.67	binary	TRUE	17748	70768	0.200506123	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6157_2	Why stopped smoking: Doctor's advice	0.095986464	0.029860568	0.026999285	0.008399247	3.214488915	0.000653385	nominal	medium	isMidNeff;	0.989337087	0.007945236	-1.342051086	0.910210284	1.03933559	1.029052019	-0.367028299	0.273483105	88516	23598.4	binary	TRUE	6356	82160	0.071806227	phesant	both_sexes	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
6157_3	Why stopped smoking: Health precaution	0.066280291	0.016277238	0.040565326	0.009962109	4.071961678	2.33E-05	z4	high		1.011348219	0.009517302	1.192377721	0.116556586	1.078422001	1.093460924	0.121422071	0.101831885	88516	82638.01	binary	TRUE	55663	32853	0.628846762	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6157_4	Why stopped smoking: Financial reasons	0.006934162	0.015561335	0.003702371	0.008308695	0.445602023	0.327942374	nonsig	high		1.013481072	0.008255651	1.632950864	0.051239666	1.032032606	1.026014129	0.518221153	0.31735257	88516	65424.76	binary	TRUE	21653	66863	0.244622441	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6158_1	Why reduced smoking: Illness or ill health	0.393591949	0.167016737	0.162053727	0.06876585	2.356601836	0.009221505	NA	low	isLowNeff;	0.989753515	0.008251651	-1.24174962	0.892835522	1.016008849	1.019772906	-0.518208331	0.417321111	11443	5516.65	binary	TRUE	1604	9839	0.140173032	phesant	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6158_100	Why reduced smoking: None of the above	0.101056194	0.127802282	0.057256936	0.072410871	0.790722928	0.214552847	NA	low	isLowNeff;	0.995669866	0.009433162	-0.459033078	0.676894794	1.002543641	1.001610368	-2.688910122	5.85776984	11443	9354.18	binary	TRUE	3277	8166	0.28637595	phesant	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6158_2	Why reduced smoking: Doctor's advice	0.053215915	0.23227522	0.022157837	0.09671386	0.229107156	0.409392816	NA	low	isLowNeff;	1.002639296	0.011353611	0.232463176	0.408089143	1.006526172	1.007061882	0.373738398	1.607731617	11443	5616.97	binary	TRUE	1639	9804	0.14323167	phesant	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6158_3	Why reduced smoking: Health precaution	0.188823894	0.104741347	0.120046344	0.066590173	1.802763662	0.03571267	NA	low	isLowNeff;	0.990265027	0.008826163	-1.102967705	0.864979405	1.006823692	1.010739477	-0.906466192	0.821842913	11443	11415.89	binary	TRUE	5443	6000	0.475661977	phesant	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6158_4	Why reduced smoking: Financial reasons	0.198900862	0.120986815	0.110290783	0.067087344	1.643987912	0.05008935	NA	low	isLowNeff;	0.994671979	0.009164725	-0.581361791	0.719501678	1.001475053	1.007836615	-0.679888058	1.16947496	11443	9016.86	binary	TRUE	3087	8356	0.269771913	phesant	both_sexes	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6159_1	Pain type(s) experienced in last month: Headache	0.088172404	0.006273236	0.043082259	0.00306519	14.05533095	3.57E-45	z7	high		1.018827231	0.010972962	1.715783827	0.043100808	1.229390435	1.313001488	0.060150611	0.03505722	360391	229673.53	binary	TRUE	71672	288719	0.198872891	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6159_100	Pain type(s) experienced in last month: None of the above	0.089206194	0.004784569	0.055576994	0.002980869	18.64456332	6.99E-78	z7	high		1.038379291	0.010356691	3.705748541	0.000105384	1.337676863	1.41053381	0.09348631	0.025227376	360391	347040.98	binary	TRUE	145514	214877	0.40376702	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6159_2	Pain type(s) experienced in last month: Facial pain	0.068901708	0.020643657	0.007733954	0.002317172	3.337669618	0.000422421	nominal	medium	isMidNeff;	0.997811527	0.008476757	-0.258173377	0.601863448	1.049244574	1.04772933	-0.045851745	0.177600593	360391	25912.67	binary	TRUE	6599	353792	0.018310668	phesant	both_sexes	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
6159_3	Pain type(s) experienced in last month: Neck or shoulder pain	0.06727254	0.004970929	0.034886813	0.00257787	13.53319295	4.98E-42	z7	high		1.016516919	0.009862308	1.674751882	0.046991462	1.224037019	1.25217362	0.065498203	0.039109198	360391	253631.36	binary	TRUE	82120	278271	0.227863626	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6159_4	Pain type(s) experienced in last month: Back pain	0.077340334	0.00529541	0.041879341	0.002867434	14.60516481	1.30E-48	z7	high		1.018866002	0.010604139	1.779116799	0.037610308	1.254140036	1.294874629	0.06397974	0.035961517	360391	272778.37	binary	TRUE	91349	269042	0.253471924	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6159_5	Pain type(s) experienced in last month: Stomach or abdominal pain	0.070553936	0.008402829	0.021826556	0.002599498	8.396450154	2.30E-17	z7	high		1.012425289	0.009599539	1.29436305	0.097770024	1.136585849	1.151671282	0.081922487	0.063291738	360391	111030.03	binary	TRUE	30306	330085	0.084092	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6159_6	Pain type(s) experienced in last month: Hip pain	0.072713254	0.006393291	0.026575755	0.002336665	11.37336795	2.84E-30	z7	high		1.019228551	0.008799777	2.185117997	0.014440098	1.179890227	1.188716711	0.101891087	0.046629558	360391	143794.77	binary	TRUE	40500	319891	0.112377945	phesant	both_sexes	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
